id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(padj)	-log10(pvalue)
MMP9	-0.447967293	0.681360035	0.630277023	-0.495369596	18.36005561	0.166623343453762	0.200468524964182
GET4	0.123548336	0.681360035	0.630238627	0.493891302	17.99762178	0.166623343453762	0.200494982661763
DSG2	0.074502797	0.682241266	0.63128233	0.492369983	28.38309889	0.166062015426896	0.199776366685467
MARCKS	0.061599588	0.682859994	0.632045161	0.491258834	28.02900551	0.165668330090177	0.199251889324611
MCM2	-0.073885413	0.684847056	0.634075229	-0.488304939	21.62049128	0.16440640683114	0.197859212778572
CHMP5	0.092113295	0.685097498	0.634498045	0.487690281	18.00895805	0.164247618536343	0.197569711704848
CDC37	0.112740785	0.686590883	0.63607249	0.485403189	23.55659021	0.163301967716385	0.196493387161332
IPO5	0.066085947	0.686750046	0.636411344	0.484911311	24.06696857	0.163201302817418	0.1962620876793
IGHA1	-0.672078443	0.68812967	0.637881628	-0.484265181	19.05235675	0.162329716329625	0.195259906037535
BTN2A1	-0.12688629	0.691682919	0.641368192	-0.477730133	18.9058488	0.160092949022259	0.192892582264487
AKR1B1	-0.090795979	0.691755368	0.641628167	-0.47735422	23.06635037	0.160047462062351	0.192716579100197
YWHAG	0.059927656	0.692411507	0.64242974	0.476195637	25.64824915	0.159635723313863	0.192174362469524
PLXNB2	-0.042159874	0.696208611	0.646189049	-0.470770996	25.66688706	0.157260609482273	0.189640406267571
CORO1B	-0.074296163	0.696208611	0.646340826	-0.470552293	25.16614908	0.157260609482273	0.18953841107944
PDLIM1	-0.087096852	0.696887689	0.647259382	-0.469229213	17.69187088	0.156837207522852	0.188921645765553
MIF	-0.149929366	0.696887689	0.647359718	-0.469084744	19.80526976	0.156837207522852	0.188854328094705
NUP214	-0.187023646	0.703692942	0.653877444	-0.459722208	20.26500596	0.152616804899598	0.184503643697476
P3H2	-0.075886196	0.704534961	0.654856214	-0.458319948	21.66857629	0.152097451110118	0.183854047063807
OLA1	0.057610969	0.707553949	0.657859525	0.454023143	25.58623709	0.150240440807552	0.181866832876096
RELN	0.558846709	0.70853186	0.658966226	0.453802668	17.25306601	0.149640616395916	0.181136843733322
CNTN5	-0.152647525	0.710477645	0.660973908	-0.449576832	19.01470116	0.148449582487928	0.179815683986791
ETFB	-0.113845105	0.71216088	0.662738344	-0.447061999	17.68668904	0.147421886414019	0.178657901740469
GALNT14	0.154171838	0.712233782	0.663004691	0.446682639	18.18854853	0.147377431127584	0.178483398792501
KLK10	-0.094729634	0.712625419	0.663567872	-0.445880723	20.73709787	0.147138690637053	0.178114649397061
CALU	-0.086660084	0.714682587	0.665749405	-0.442779598	29.98054594	0.145886799208389	0.176689213030714
APIP	0.103288288	0.714682587	0.665881797	0.442589106	19.03222536	0.145886799208389	0.176602857116027
NOS1AP	-0.076295952	0.716554905	0.667825976	-0.439827409	21.08742461	0.14475052679495	0.175336692478324
CSNK1G3	-0.185251952	0.716724462	0.668183758	-0.439321845	16.73658402	0.144647772689216	0.175104085262846
SPINT2	0.081519207	0.72051644	0.671919734	0.43402388	19.78460229	0.142356105453979	0.172682603676673
XPO6	-0.098081147	0.720806229	0.672390872	-0.433356974	20.53521542	0.142181468964844	0.172378190929977
TCEAL3	0.10315122	0.721157875	0.67291989	0.432608381	21.42611578	0.141969649655352	0.172036634738562
MELK	0.137403566	0.721385936	0.673333752	0.432022921	17.10080179	0.141832328855932	0.171769615236554
SUSD5	-0.071538293	0.721601683	0.673736242	-0.431453698	23.19815881	0.141702462554861	0.171510090205187
FAS	0.219748152	0.723815508	0.676004952	0.428444729	19.85656417	0.140372116217216	0.170050122670202
DYNC1LI1	-0.110506849	0.724661138	0.676996693	-0.426850265	23.95630131	0.1398650283253	0.169413452755564
TAF2	-0.376588019	0.724777503	0.677307405	-0.427667166	16.61288483	0.139795295566608	0.169214176227304
SOD1	0.174550495	0.72495454	0.677726994	0.426013106	21.68060016	0.139689226044387	0.1689452159805
PSME2	-0.098995249	0.72495454	0.677876946	-0.425606312	24.31188292	0.139689226044387	0.168849135813581
UPF3B	-0.106783435	0.727925938	0.680858263	-0.421405783	18.14464499	0.137912805239359	0.16694328750524
GTF2H1	-0.191470279	0.730061814	0.683059507	-0.41831156	19.00586677	0.136640366807523	0.16554145966257
CCDC3	-0.117250349	0.732108807	0.685178756	-0.415332447	20.74849548	0.135424368712071	0.164196110818904
INPP1	-0.059169903	0.737245919	0.69019204	-0.408305672	27.45385598	0.132387622792015	0.161030053743475
ACYP1	-0.093845772	0.738760614	0.69181596	-0.406034163	17.02806196	0.131496266424032	0.160009423154299
NECTIN3	0.159422061	0.740005669	0.693188142	0.404729041	22.72813814	0.130764953233906	0.159148875138753
MAP2K1	-0.160769272	0.742722689	0.695940268	-0.401318355	24.96639959	0.129173308874236	0.157428033940043
INTS9	0.128207563	0.745214996	0.698483286	0.396731282	17.64042346	0.127718414357488	0.155843981654048
ZPR1	-0.128945858	0.74529131	0.698762532	-0.396342457	19.30473356	0.127673942557553	0.155670390154333
PLSCR1	-0.075833791	0.746076072	0.699706238	-0.395028905	21.4850887	0.12721688839132	0.155084254261503
SLC16A1	-0.074379204	0.746808484	0.700857491	-0.393427452	24.06254709	0.126790756960967	0.154370280413073
FAM3C	-0.081479201	0.746808484	0.700998072	-0.39323197	17.99253339	0.126790756960967	0.154283176499693
ATP2B4	-0.075522803	0.746808484	0.701017551	-0.393204886	23.38044756	0.126790756960967	0.154271108699485
SLC4A7	0.111325494	0.74895023	0.703236713	0.39012124	20.65353109	0.12554704151887	0.152898464673312
PPP4C	-0.099654291	0.749852339	0.704292749	-0.388655213	20.6496198	0.125024249503179	0.152246782835127
NELFE	0.099791878	0.751819297	0.706349736	0.385802193	20.83542304	0.123886531411427	0.150980212820227
GBP2	-0.113607841	0.752889756	0.707705824	-0.383923148	20.79500062	0.123268611934829	0.150147230393534
ADGRE5	0.08849364	0.752889756	0.707775124	0.383827162	21.09702347	0.123268611934829	0.150104705472711
CRLF3	0.104902367	0.754899495	0.709874832	0.380920701	20.92504807	0.122110865155456	0.14881822108923
YTHDF2	0.165964735	0.755291343	0.710453814	0.380121754	17.9614796	0.121885493071767	0.148464149934843
TSR1	-0.076579513	0.756901018	0.712178884	-0.377735337	17.00732675	0.120960910654578	0.147410907238894
FRY	0.086097813	0.757056811	0.712536469	0.37731933	26.23675599	0.120871528983356	0.147192902715752
TMED9	-0.172723811	0.757166928	0.712851138	-0.376808583	18.51138269	0.120808363673876	0.147001152749813
NOMO2	0.043372446	0.757932519	0.713783161	0.375519837	24.09158139	0.12036945918394	0.146433701786694
SPATA31A7	-0.071245418	0.76318413	0.718941571	-0.36840938	16.21820125	0.117370669128238	0.143306403669127
PPIG	-0.209162815	0.764591112	0.720480086	-0.367120545	21.61352266	0.116570754749884	0.142378018541642
CASP3	0.117961827	0.765651022	0.721772053	0.364516268	21.18405289	0.115969133440813	0.141599937824945
NT5C	0.070485616	0.765651022	0.721905632	0.364332687	18.89526452	0.115969133440813	0.14151956999303
ADA	0.103873441	0.768356853	0.724671012	0.360535094	18.52885982	0.114437030887557	0.139859110808443
IAH1	-0.074757626	0.769639489	0.726095226	-0.358581448	17.30248461	0.113712657427075	0.139006418674112
HYOU1	0.032060103	0.770258306	0.726893708	0.357486784	28.25583811	0.113363609816582	0.138529090384414
RRAS	-0.089617321	0.772843032	0.729548314	-0.353850788	20.7605692	0.111908704346387	0.136945941866753
DSC3	0.082968273	0.773087068	0.729994143	0.35324063	20.97512279	0.111771591434146	0.136680624363085
HLA-A	-0.058439943	0.773815996	0.730898108	-0.352003908	24.71935505	0.111362296968445	0.136143162327579
TNPO2	0.268583377	0.776245593	0.733409298	0.349350284	19.55286221	0.110000852440117	0.134653588451642
NFYC	0.108065645	0.777387445	0.734704801	0.34680223	21.73834791	0.109362477611686	0.133887122206807
RXYLT1	0.209005198	0.777731634	0.735341443	0.346548861	17.2591637	0.109170235888346	0.133510956999812
APAF1	0.132610752	0.777731634	0.73546361	0.345766557	16.71195619	0.109170235888346	0.133438810859187
CAV1	0.217128957	0.779353991	0.737432218	0.343657044	19.30700476	0.108265236270563	0.132277892233076
VANGL1	-0.103256609	0.779353991	0.737272585	-0.34329915	19.63264165	0.108265236270563	0.132371914753595
TNFRSF10B	-0.07898505	0.779653075	0.737932509	-0.342399584	17.06067664	0.108098603886077	0.13198335675314
MOGS	0.105308654	0.780028037	0.738504806	0.341619707	17.03694224	0.107889786930601	0.131646674065656
SLC12A7	0.132695512	0.780918829	0.739565825	0.340174429	20.67495211	0.107394105622612	0.131023165599445
PCM1	-0.113481375	0.782184617	0.740982584	-0.338247398	22.04164234	0.106690729444626	0.130191999526183
ZFAND2B	-0.060837891	0.782796405	0.741780317	-0.337160386	21.68126712	0.106351177511031	0.129724694776213
CCNE1	0.073110428	0.78416815	0.743486934	0.33483983	19.09221567	0.105590801107672	0.128726659343186
ITGAV	-0.038323015	0.78416815	0.743517293	-0.334798568	26.20706233	0.105590801107672	0.128708926042986
TBC1D1	0.278653485	0.784236758	0.743800916	0.335339547	21.46000265	0.105552805720535	0.128543291137707
THBS1	0.032305329	0.785630881	0.745469058	0.332147081	28.98288373	0.104781453957985	0.127570377990648
AKAP8L	0.070730774	0.785630881	0.745561079	0.332022132	19.71696613	0.104781453957985	0.127516771813847
ESYT2	-0.105494026	0.787312349	0.747376215	-0.329558612	16.88149793	0.103852936592406	0.126460727544208
LZTFL1	0.336349011	0.789926333	0.750077763	0.326794168	19.30027917	0.102413408283435	0.124893709553491
MAD1L1	0.078214192	0.790348447	0.75069886	0.32505463	19.64403949	0.102181395740282	0.124534243646183
PCBD2	0.075340671	0.792154045	0.752634655	0.322433845	18.33400225	0.101190355799201	0.123415788502514
PCMT1	-0.070005448	0.794856634	0.755564467	-0.318471817	18.80850138	0.099711196723982	0.121728474451482
IGFBP4	-0.071515129	0.794856634	0.755645479	-0.318362339	19.70012717	0.099711196723982	0.121681911676145
PDCD11	-0.058079799	0.795429002	0.756411303	-0.31732763	19.11564614	0.099398578324967	0.121241990147129
NID1	0.026700826	0.799407948	0.760417872	0.311920241	27.10338887	0.097231538143236	0.11894768452126
OXCT1	-0.046861696	0.800291062	0.761480961	-0.310487115	22.98098442	0.0967520334693497	0.118340950681199
LRP11	-0.153938905	0.8016896	0.763035112	-0.308415765	19.2618894	0.0959937502954746	0.117455476990082
VCPIP1	0.066011704	0.802302683	0.763842242	0.307306366	17.12778912	0.0956617554602912	0.11699632794722
PLEC	0.052077825	0.80416194	0.765836496	0.304622619	28.4907955	0.0946564853727864	0.115863941156601
SMTNL1	0.129717972	0.805274741	0.767463471	0.302460381	20.91648923	0.0940559231804673	0.114942286496602
RABGGTB	0.098688993	0.805274741	0.767451219	0.30245135	20.44289685	0.0940559231804673	0.114949219749671
ST3GAL1	-0.043806259	0.805274741	0.767569569	-0.302292269	21.91827346	0.0940559231804673	0.114882251598572
CRYZ	0.045014496	0.807647993	0.770195302	0.298764968	24.40634376	0.092777881808913	0.113399134793655
RRN3P2	-0.081226089	0.807647993	0.770281893	-0.298648714	18.12443583	0.092777881808913	0.113350310969915
IFI30	0.073638671	0.809368461	0.772148339	0.296143932	22.11388635	0.0918537229498065	0.112299258445927
RCN1	0.071891767	0.810547309	0.773498881	0.294456714	26.01768395	0.0912216317247443	0.11154031024629
RAB1B	0.103821314	0.810717128	0.773886891	0.29381258	20.40265804	0.0911306515574022	0.111322509865152
SLC12A2	0.131108175	0.812773769	0.776122752	0.291093531	21.51759759	0.0900303210079684	0.110069585055974
LAMA3	0.024883976	0.812773769	0.776303151	0.290575285	29.47314123	0.0900303210079684	0.10996865103981
HID1	0.044615074	0.814605844	0.778280053	0.287929073	23.38177744	0.0890524786008088	0.108864100198849
CTBS	-0.035871988	0.815994022	0.779925477	-0.285728221	24.5284555	0.088313022890652	0.107946892788857
MATN3	-0.061028315	0.815994022	0.780061175	-0.285546783	19.36799114	0.088313022890652	0.107871337151662
VPS37B	-0.077608051	0.817071541	0.781318968	-0.283865507	16.86237382	0.0877399159262314	0.107171632240099
LAMTOR3	0.076140579	0.819146486	0.783531422	0.280910239	16.34126501	0.0866384274547167	0.105943582312716
MRE11	-0.050631873	0.820188352	0.784756581	-0.279274878	21.76145225	0.0860864026881898	0.105265033601795
PAAF1	0.07623508	0.82055652	0.785337539	0.278499686	21.99468159	0.0858914993412702	0.104943642849587
MICB	-0.052973265	0.820704821	0.78570821	-0.278005182	17.82263964	0.0858130154282856	0.104738708813782
ATP6AP1	0.085726435	0.820851822	0.78607772	0.2775123	17.9451224	0.085735233496633	0.104534512868391
USP33	-0.199514267	0.821417287	0.786848165	-0.27704206	19.52337271	0.0854361615143756	0.104109063656753
OLFM3	-0.297472908	0.824163454	0.789868848	-0.273188137	21.17554289	0.0839866473678872	0.1024450141759
PSMG2	-0.115813083	0.824163454	0.789938161	-0.272367242	20.10997398	0.0839866473678872	0.102406905402775
SMARCA1	-0.049250952	0.825096026	0.791072637	-0.270856733	21.30936686	0.0834955046196975	0.101783637362053
DDT	0.089310529	0.825096026	0.791291925	0.270564837	18.26498779	0.0834955046196975	0.101663266151469
MTHFD1	0.039716107	0.825332268	0.791748514	0.269957147	23.34584054	0.0833711749556127	0.101412743064615
ANXA7	0.052656559	0.831064746	0.797479354	0.262338804	16.46064954	0.0803651401928253	0.0982805516061277
MYO10	0.102473054	0.833521094	0.800068742	0.258901975	17.73445648	0.0790834049638931	0.0968726967721851
GSTT1	0.076047786	0.834175752	0.800929617	0.257760089	19.22690911	0.0787424384720276	0.0964056465768619
AKAP9	-0.062994765	0.836717856	0.803603604	-0.254215544	20.07057221	0.0774209628422751	0.0949581241963084
NES	0.105928081	0.836946356	0.804094071	0.253670327	21.31893755	0.0773023771797271	0.0946931401491506
PFDN2	0.048835655	0.836946356	0.804289586	0.253306787	21.6551074	0.0773023771797271	0.094587554537561
ANPEP	0.03800984	0.839342446	0.806826114	0.249948458	23.05209676	0.0760608138254615	0.0932200537134089
DIP2A	0.085364903	0.840276849	0.807958509	0.248450165	19.08377628	0.0755776018144466	0.0926109409271621
GRPEL1	0.066256766	0.84031385	0.808228288	0.248093305	20.08721375	0.0755584783834564	0.0924659533151619
FRG1	-0.194360505	0.842056791	0.810139365	-0.24614983	17.78144011	0.074658617305347	0.091440264770489
GTF2A1	-0.059043718	0.844949854	0.813158262	-0.241577922	20.14516104	0.073169064751278	0.0898249210427063
MDN1	0.078148378	0.847128746	0.815491273	0.238498515	21.09329472	0.0720505808991724	0.0885806822119621
PLCD3	-0.142552649	0.849328893	0.817845965	-0.235693189	19.01897572	0.0709241015633811	0.087328484653677
EDA	-0.061119576	0.850382579	0.819097601	-0.2337432	19.76670611	0.0703856453822972	0.0866643460414799
TMEM30A	-0.06335045	0.852572683	0.821444751	-0.230651306	18.80407358	0.0692685865521511	0.0854216411671082
MAP7	0.080818582	0.853116171	0.822206165	0.229648809	19.68343594	0.0689918258207727	0.0850192711515787
CGAS	-0.131173887	0.85715328	0.826335897	-0.224429464	18.94276861	0.0669415086418216	0.082843380572382
EXOC8	-0.043043893	0.859815894	0.829142417	-0.220527672	17.85578952	0.0655945310581654	0.0813708667898497
STUB1	0.05808632	0.861844031	0.831338403	0.217644119	18.7543009	0.0645713218839368	0.0802221571550716
PCYOX1L	-0.062699391	0.863341953	0.833023925	-0.215432181	17.25774095	0.0638171545901694	0.0793425251883299
APRT	0.054621061	0.865203198	0.835060946	0.212760481	18.03965521	0.0628818839726753	0.078281826857017
GLUD1	0.06803911	0.867537496	0.83755571	0.209575326	22.91233839	0.0617117454085874	0.0769862962422585
CAPRIN1	0.025159426	0.867752817	0.838005438	0.208901455	24.37349727	0.0616039677970635	0.0767531631289958
CXCL16	-0.033359324	0.868605939	0.839071401	-0.207505244	17.29969562	0.061177205521671	0.0762010811964453
APP	0.027107972	0.871258069	0.841876178	0.203833588	31.58683956	0.0598531867350279	0.0747517792435057
ENTPD7	-0.058336462	0.871616498	0.842465444	-0.203062574	16.60877766	0.0596745580006416	0.074447903854723
CDH6	-0.02377138	0.871778696	0.842865189	-0.202539611	31.03780705	0.0595937482142875	0.0742418824990024
BID	-0.044432983	0.872963256	0.844253762	-0.200723481	18.15599668	0.0590040358503036	0.0735269954693341
S100A6	-0.045463632	0.873856553	0.845361231	-0.199355743	27.2147381	0.0585598526671036	0.0729576731723021
WIPI1	0.086512048	0.873883428	0.845630786	0.198923161	19.57910983	0.058546496373457	0.0728192145055738
DCAF7	-0.219283754	0.877460067	0.849448385	-0.194436044	18.17245291	0.0567726390515064	0.0708630050123626
FLT4	-0.040858503	0.877460067	0.849580901	-0.193762624	18.994222	0.0567726390515064	0.0707952593082069
RAB34	-0.065502392	0.878020233	0.850367979	-0.192735033	19.98027904	0.056495476145142	0.0703931017366769
JPT1	-0.137160295	0.878817924	0.851385481	-0.191801432	17.33193333	0.0561010939739778	0.0698737602844963
RPL37A	-0.055875376	0.885080361	0.857699113	-0.183174061	18.05921546	0.0530172956813592	0.0666650390530525
RTN1	-0.036734089	0.8867369	0.859551544	-0.180761091	18.62611161	0.0522052187564844	0.0657280752263966
S100A13	-0.027733514	0.886995585	0.86004951	-0.180112636	25.55364374	0.0520785418536282	0.0654765472437666
HSPA1B	-0.023138864	0.887190116	0.860485397	-0.179545088	29.25659618	0.0519833052161668	0.065256495535297
NADSYN1	0.040189615	0.888438944	0.861956401	0.177630224	17.75309803	0.0513724127602021	0.0645147008620428
HTRA2	-0.057890209	0.888438944	0.862191863	-0.177323779	19.4846818	0.0513724127602021	0.064396080149348
GREB1L	-0.042243658	0.888609804	0.862605337	-0.176785702	17.25435957	0.05128889951332	0.0641878591711944
P4HB	0.021429033	0.893692045	0.867787927	0.170045933	28.45263032	0.0488121078233555	0.0615863962369438
SLC7A5	0.023195247	0.896686098	0.870945109	0.165944242	24.2457045	0.0473595633833448	0.0600092153822427
CPE	-0.025981284	0.898996618	0.873487974	-0.162642842	26.37048218	0.046241942067328	0.0587430699156153
RPS12	-0.029280643	0.898996618	0.873690414	-0.162380096	20.11439309	0.046241942067328	0.0586424292759259
BDP1	0.03755523	0.899352624	0.874287055	0.161605793	17.0971579	0.0460699938831453	0.0583459518800375
PPP1R7	-0.066204665	0.899780875	0.874954146	-0.160740185	20.41822077	0.0458632420775838	0.0580147065902438
TMEM138	-0.042844835	0.899935434	0.875355258	-0.16021977	17.32009951	0.0457886479644363	0.0578156552329505
SLC1A5	0.024661416	0.90049838	0.876153803	0.159183852	25.61596599	0.0455170641411647	0.0574196496183607
HM13	-0.112082887	0.90057188	0.876476311	-0.159170116	22.41924666	0.0454816178344364	0.0572598173237633
CHMP4B	-0.037149395	0.902853929	0.878948933	-0.155559299	21.01403573	0.0443825076718004	0.0560363567357503
